booking_id,date,year,month,month_name,season,day_of_week,day_name,is_weekend,is_public_holiday,time_slot,slot_hour,service_duration_mins,lead_time_days,customer_id,is_repeat_customer,is_cancelled,is_noshow,attended
BK00728,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,17:00,17,45,1,NC0262,0,0,0,1
BK00729,2024-11-01,2024,11,November,Autumn,4,Friday,0,0,19:00,19,30,1,NC0184,0,0,1,0
BK00730,2024-11-02,2024,11,November,Autumn,5,Saturday,1,0,09:00,9,60,5,RC0042,1,0,0,1
BK00731,2024-11-02,2024,11,November,Autumn,5,Saturday,1,0,10:00,10,90,7,RC0078,1,0,0,1
BK00732,2024-11-02,2024,11,November,Autumn,5,Saturday,1,0,11:00,11,45,4,RC0006,1,0,0,1
BK00733,2024-11-02,2024,11,November,Autumn,5,Saturday,1,0,14:00,14,60,1,NC0271,0,1,0,0
BK00734,2024-11-02,2024,11,November,Autumn,5,Saturday,1,0,15:00,15,45,3,NC0371,0,0,1,0
BK00735,2024-11-03,2024,11,November,Autumn,6,Sunday,1,0,16:00,16,30,5,RC0048,1,0,0,1
BK00736,2024-11-04,2024,11,November,Autumn,0,Monday,0,0,12:00,12,120,6,RC0019,1,0,0,1
BK00737,2024-11-04,2024,11,November,Autumn,0,Monday,0,0,15:00,15,45,1,NC0248,0,0,1,0
BK00738,2024-11-05,2024,11,November,Autumn,1,Tuesday,0,0,11:00,11,45,3,RC0076,1,0,0,1
BK00739,2024-11-05,2024,11,November,Autumn,1,Tuesday,0,0,19:00,19,30,0,NC0382,0,0,0,1
BK00740,2024-11-06,2024,11,November,Autumn,2,Wednesday,0,0,17:00,17,45,1,NC0266,0,0,0,1
BK00741,2024-11-07,2024,11,November,Autumn,3,Thursday,0,0,15:00,15,60,1,NC0123,0,1,0,0
BK00742,2024-11-07,2024,11,November,Autumn,3,Thursday,0,0,17:00,17,60,0,RC0034,1,1,0,0
BK00743,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,10:00,10,90,1,RC0019,1,0,0,1
BK00744,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,14:00,14,90,6,RC0067,1,0,0,1
BK00745,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,17:00,17,30,3,NC0113,0,0,0,1
BK00746,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,17:00,17,30,1,NC0185,0,0,0,1
BK00747,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,18:00,18,90,1,RC0070,1,0,0,1
BK00748,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,18:00,18,90,2,NC0201,0,0,0,1
BK00749,2024-11-08,2024,11,November,Autumn,4,Friday,0,0,19:00,19,60,0,NC0314,0,0,0,1
BK00750,2024-11-09,2024,11,November,Autumn,5,Saturday,1,0,10:00,10,45,4,NC0008,0,0,0,1
BK00751,2024-11-09,2024,11,November,Autumn,5,Saturday,1,0,11:00,11,60,7,RC0045,1,0,0,1
BK00752,2024-11-09,2024,11,November,Autumn,5,Saturday,1,0,16:00,16,60,10,RC0013,1,0,0,1
BK00753,2024-11-09,2024,11,November,Autumn,5,Saturday,1,0,19:00,19,45,2,NC0129,0,0,1,0
BK00754,2024-11-10,2024,11,November,Autumn,6,Sunday,1,0,09:00,9,90,3,NC0280,0,0,0,1
BK00755,2024-11-10,2024,11,November,Autumn,6,Sunday,1,0,10:00,10,90,10,NC0258,0,0,0,1
BK00756,2024-11-10,2024,11,November,Autumn,6,Sunday,1,0,11:00,11,90,0,RC0004,1,1,0,0
BK00757,2024-11-10,2024,11,November,Autumn,6,Sunday,1,0,12:00,12,60,5,NC0125,0,0,0,1
BK00758,2024-11-10,2024,11,November,Autumn,6,Sunday,1,0,14:00,14,30,4,NC0065,0,0,0,1
BK00759,2024-11-11,2024,11,November,Autumn,0,Monday,0,0,12:00,12,45,6,NC0328,0,0,0,1
BK00760,2024-11-11,2024,11,November,Autumn,0,Monday,0,0,14:00,14,30,3,NC0062,0,1,0,0
BK00761,2024-11-11,2024,11,November,Autumn,0,Monday,0,0,16:00,16,60,6,RC0024,1,0,0,1
BK00762,2024-11-12,2024,11,November,Autumn,1,Tuesday,0,0,10:00,10,60,2,NC0337,0,0,0,1
BK00763,2024-11-12,2024,11,November,Autumn,1,Tuesday,0,0,18:00,18,30,2,NC0337,0,0,0,1
BK00764,2024-11-13,2024,11,November,Autumn,2,Wednesday,0,0,10:00,10,90,3,NC0184,0,0,0,1
BK00765,2024-11-13,2024,11,November,Autumn,2,Wednesday,0,0,16:00,16,30,7,NC0156,0,0,0,1
BK00766,2024-11-13,2024,11,November,Autumn,2,Wednesday,0,0,18:00,18,30,2,RC0065,1,0,0,1
BK00767,2024-11-13,2024,11,November,Autumn,2,Wednesday,0,0,19:00,19,30,0,NC0207,0,0,0,1
BK00768,2024-11-14,2024,11,November,Autumn,3,Thursday,0,0,13:00,13,30,5,NC0376,0,0,0,1
BK00769,2024-11-14,2024,11,November,Autumn,3,Thursday,0,0,17:00,17,60,0,RC0005,1,0,0,1
BK00770,2024-11-14,2024,11,November,Autumn,3,Thursday,0,0,18:00,18,45,0,NC0194,0,0,0,1
BK00771,2024-11-14,2024,11,November,Autumn,3,Thursday,0,0,19:00,19,30,1,NC0116,0,0,0,1
BK00772,2024-11-15,2024,11,November,Autumn,4,Friday,0,0,12:00,12,60,2,RC0070,1,0,0,1
BK00773,2024-11-15,2024,11,November,Autumn,4,Friday,0,0,15:00,15,45,5,NC0071,0,0,0,1
BK00774,2024-11-15,2024,11,November,Autumn,4,Friday,0,0,17:00,17,30,5,NC0149,0,0,1,0
BK00775,2024-11-15,2024,11,November,Autumn,4,Friday,0,0,19:00,19,45,2,RC0067,1,1,0,0
BK00776,2024-11-16,2024,11,November,Autumn,5,Saturday,1,0,09:00,9,90,14,RC0061,1,1,0,0
BK00777,2024-11-16,2024,11,November,Autumn,5,Saturday,1,0,10:00,10,90,6,NC0388,0,0,1,0
BK00778,2024-11-16,2024,11,November,Autumn,5,Saturday,1,0,11:00,11,30,4,NC0019,0,0,0,1
BK00779,2024-11-16,2024,11,November,Autumn,5,Saturday,1,0,15:00,15,30,0,NC0117,0,0,0,1
BK00780,2024-11-16,2024,11,November,Autumn,5,Saturday,1,0,16:00,16,30,6,NC0350,0,0,0,1
BK00781,2024-11-16,2024,11,November,Autumn,5,Saturday,1,0,18:00,18,30,4,RC0079,1,0,0,1
BK00782,2024-11-17,2024,11,November,Autumn,6,Sunday,1,0,11:00,11,30,3,RC0002,1,1,0,0
BK00783,2024-11-17,2024,11,November,Autumn,6,Sunday,1,0,17:00,17,60,4,NC0106,0,0,0,1
BK00784,2024-11-17,2024,11,November,Autumn,6,Sunday,1,0,18:00,18,30,7,NC0188,0,0,0,1
BK00785,2024-11-18,2024,11,November,Autumn,0,Monday,0,0,11:00,11,60,7,NC0362,0,1,0,0
BK00786,2024-11-18,2024,11,November,Autumn,0,Monday,0,0,17:00,17,30,0,NC0073,0,0,0,1
BK00787,2024-11-18,2024,11,November,Autumn,0,Monday,0,0,19:00,19,45,1,NC0139,0,0,1,0
BK00788,2024-11-19,2024,11,November,Autumn,1,Tuesday,0,0,09:00,9,45,0,NC0254,0,0,0,1
BK00789,2024-11-19,2024,11,November,Autumn,1,Tuesday,0,0,14:00,14,60,7,NC0014,0,0,0,1
BK00790,2024-11-19,2024,11,November,Autumn,1,Tuesday,0,0,15:00,15,45,5,NC0111,0,0,0,1
BK00791,2024-11-19,2024,11,November,Autumn,1,Tuesday,0,0,19:00,19,30,5,RC0050,1,0,0,1
BK00792,2024-11-20,2024,11,November,Autumn,2,Wednesday,0,0,12:00,12,90,5,NC0240,0,0,1,0
BK00793,2024-11-21,2024,11,November,Autumn,3,Thursday,0,0,10:00,10,60,6,RC0042,1,1,0,0
BK00794,2024-11-21,2024,11,November,Autumn,3,Thursday,0,0,18:00,18,45,1,NC0026,0,1,0,0
BK00795,2024-11-22,2024,11,November,Autumn,4,Friday,0,0,09:00,9,30,10,NC0133,0,0,0,1
BK00796,2024-11-22,2024,11,November,Autumn,4,Friday,0,0,14:00,14,30,4,RC0048,1,0,0,1
BK00797,2024-11-22,2024,11,November,Autumn,4,Friday,0,0,15:00,15,45,2,NC0185,0,0,0,1
BK00798,2024-11-22,2024,11,November,Autumn,4,Friday,0,0,18:00,18,90,3,RC0066,1,0,0,1
BK00799,2024-11-22,2024,11,November,Autumn,4,Friday,0,0,18:00,18,90,6,RC0011,1,0,0,1
BK00800,2024-11-23,2024,11,November,Autumn,5,Saturday,1,0,09:00,9,30,5,RC0016,1,0,0,1
BK00801,2024-11-23,2024,11,November,Autumn,5,Saturday,1,0,10:00,10,90,3,NC0355,0,0,0,1
BK00802,2024-11-23,2024,11,November,Autumn,5,Saturday,1,0,14:00,14,30,5,NC0346,0,0,0,1
BK00803,2024-11-23,2024,11,November,Autumn,5,Saturday,1,0,16:00,16,30,7,RC0026,1,0,0,1
BK00804,2024-11-24,2024,11,November,Autumn,6,Sunday,1,0,10:00,10,120,10,RC0066,1,0,0,1
BK00805,2024-11-24,2024,11,November,Autumn,6,Sunday,1,0,11:00,11,90,4,NC0061,0,0,0,1
BK00806,2024-11-24,2024,11,November,Autumn,6,Sunday,1,0,12:00,12,60,6,NC0038,0,0,0,1
BK00807,2024-11-24,2024,11,November,Autumn,6,Sunday,1,0,13:00,13,60,6,NC0149,0,0,0,1
BK00808,2024-11-25,2024,11,November,Autumn,0,Monday,0,0,18:00,18,90,0,RC0023,1,0,0,1
BK00809,2024-11-26,2024,11,November,Autumn,1,Tuesday,0,0,09:00,9,45,1,NC0161,0,1,0,0
BK00810,2024-11-26,2024,11,November,Autumn,1,Tuesday,0,0,16:00,16,90,0,RC0066,1,0,0,1
BK00811,2024-11-26,2024,11,November,Autumn,1,Tuesday,0,0,18:00,18,30,1,NC0014,0,0,0,1
BK00812,2024-11-27,2024,11,November,Autumn,2,Wednesday,0,0,11:00,11,90,2,NC0253,0,0,0,1
BK00813,2024-11-27,2024,11,November,Autumn,2,Wednesday,0,0,14:00,14,30,4,NC0263,0,0,0,1
BK00814,2024-11-27,2024,11,November,Autumn,2,Wednesday,0,0,19:00,19,45,1,NC0005,0,0,0,1
BK00815,2024-11-28,2024,11,November,Autumn,3,Thursday,0,0,09:00,9,45,4,RC0063,1,0,0,1
BK00816,2024-11-28,2024,11,November,Autumn,3,Thursday,0,0,15:00,15,60,2,NC0315,0,0,0,1
BK00817,2024-11-28,2024,11,November,Autumn,3,Thursday,0,0,17:00,17,45,3,RC0030,1,0,0,1
BK00818,2024-11-29,2024,11,November,Autumn,4,Friday,0,0,09:00,9,60,2,NC0167,0,0,0,1
BK00819,2024-11-29,2024,11,November,Autumn,4,Friday,0,0,11:00,11,90,3,RC0017,1,0,0,1
BK00820,2024-11-29,2024,11,November,Autumn,4,Friday,0,0,17:00,17,30,1,NC0158,0,0,0,1
BK00821,2024-11-29,2024,11,November,Autumn,4,Friday,0,0,18:00,18,60,0,RC0003,1,0,0,1
BK00822,2024-11-29,2024,11,November,Autumn,4,Friday,0,0,18:00,18,45,1,NC0266,0,0,0,1
BK00823,2024-11-29,2024,11,November,Autumn,4,Friday,0,0,19:00,19,90,4,NC0149,0,0,0,1
BK00824,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,09:00,9,90,7,NC0019,0,0,0,1
BK00825,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,10:00,10,90,1,NC0127,0,0,0,1
BK00826,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,10:00,10,30,7,NC0139,0,0,0,1
BK00827,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,11:00,11,60,3,NC0201,0,0,0,1
BK00828,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,12:00,12,45,4,NC0296,0,1,0,0
BK00829,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,15:00,15,45,4,NC0373,0,0,0,1
BK00830,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,16:00,16,60,6,NC0204,0,0,0,1
BK00831,2024-11-30,2024,11,November,Autumn,5,Saturday,1,0,18:00,18,30,5,NC0251,0,0,0,1
BK00832,2024-12-01,2024,12,December,Winter,6,Sunday,1,0,14:00,14,45,5,RC0072,1,0,0,1
BK00833,2024-12-02,2024,12,December,Winter,0,Monday,0,0,10:00,10,90,1,NC0086,0,1,0,0
BK00834,2024-12-02,2024,12,December,Winter,0,Monday,0,0,15:00,15,45,2,NC0215,0,0,0,1
BK00835,2024-12-03,2024,12,December,Winter,1,Tuesday,0,0,11:00,11,45,7,RC0027,1,0,0,1
BK00836,2024-12-03,2024,12,December,Winter,1,Tuesday,0,0,19:00,19,30,1,NC0116,0,1,0,0
BK00837,2024-12-04,2024,12,December,Winter,2,Wednesday,0,0,09:00,9,45,3,NC0219,0,0,0,1
BK00838,2024-12-04,2024,12,December,Winter,2,Wednesday,0,0,11:00,11,60,1,NC0144,0,1,0,0
BK00839,2024-12-04,2024,12,December,Winter,2,Wednesday,0,0,17:00,17,45,4,NC0378,0,0,0,1
BK00840,2024-12-05,2024,12,December,Winter,3,Thursday,0,0,09:00,9,60,1,NC0076,0,1,0,0
BK00841,2024-12-05,2024,12,December,Winter,3,Thursday,0,0,10:00,10,60,3,NC0071,0,0,0,1
BK00842,2024-12-05,2024,12,December,Winter,3,Thursday,0,0,14:00,14,90,3,NC0163,0,0,0,1
BK00843,2024-12-05,2024,12,December,Winter,3,Thursday,0,0,17:00,17,45,1,NC0287,0,0,0,1
BK00844,2024-12-05,2024,12,December,Winter,3,Thursday,0,0,18:00,18,30,3,RC0047,1,0,0,1
BK00845,2024-12-06,2024,12,December,Winter,4,Friday,0,0,16:00,16,90,6,RC0074,1,0,0,1
BK00846,2024-12-06,2024,12,December,Winter,4,Friday,0,0,17:00,17,30,0,RC0070,1,0,0,1
BK00847,2024-12-06,2024,12,December,Winter,4,Friday,0,0,17:00,17,60,0,NC0068,0,1,0,0
BK00848,2024-12-06,2024,12,December,Winter,4,Friday,0,0,18:00,18,45,0,NC0161,0,0,0,1
BK00849,2024-12-06,2024,12,December,Winter,4,Friday,0,0,18:00,18,90,0,RC0041,1,0,0,1
BK00850,2024-12-06,2024,12,December,Winter,4,Friday,0,0,19:00,19,45,4,NC0214,0,1,0,0
BK00851,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,10:00,10,60,3,NC0002,0,1,0,0
BK00852,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,10:00,10,60,5,NC0045,0,1,0,0
BK00853,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,11:00,11,60,3,NC0096,0,1,0,0
BK00854,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,13:00,13,60,6,NC0098,0,0,0,1
BK00855,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,15:00,15,45,2,NC0136,0,0,0,1
BK00856,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,16:00,16,30,7,NC0352,0,0,0,1
BK00857,2024-12-07,2024,12,December,Winter,5,Saturday,1,0,18:00,18,45,5,NC0178,0,0,0,1
BK00858,2024-12-08,2024,12,December,Winter,6,Sunday,1,0,09:00,9,90,2,NC0138,0,0,0,1
BK00859,2024-12-08,2024,12,December,Winter,6,Sunday,1,0,10:00,10,30,5,RC0073,1,0,0,1
BK00860,2024-12-08,2024,12,December,Winter,6,Sunday,1,0,14:00,14,30,3,RC0021,1,0,0,1
BK00861,2024-12-09,2024,12,December,Winter,0,Monday,0,0,18:00,18,30,1,NC0296,0,0,0,1
BK00862,2024-12-10,2024,12,December,Winter,1,Tuesday,0,0,11:00,11,60,1,NC0385,0,0,1,0
BK00863,2024-12-10,2024,12,December,Winter,1,Tuesday,0,0,12:00,12,60,5,NC0073,0,1,0,0
BK00864,2024-12-11,2024,12,December,Winter,2,Wednesday,0,0,15:00,15,45,4,NC0218,0,0,0,1
BK00865,2024-12-11,2024,12,December,Winter,2,Wednesday,0,0,17:00,17,45,3,NC0092,0,0,0,1
BK00866,2024-12-11,2024,12,December,Winter,2,Wednesday,0,0,18:00,18,30,2,NC0040,0,0,0,1
BK00867,2024-12-12,2024,12,December,Winter,3,Thursday,0,0,11:00,11,30,3,RC0067,1,0,0,1
BK00868,2024-12-12,2024,12,December,Winter,3,Thursday,0,0,16:00,16,90,2,NC0344,0,0,0,1
BK00869,2024-12-12,2024,12,December,Winter,3,Thursday,0,0,17:00,17,60,2,NC0231,0,0,0,1
BK00870,2024-12-12,2024,12,December,Winter,3,Thursday,0,0,18:00,18,90,0,NC0077,0,0,0,1
BK00871,2024-12-12,2024,12,December,Winter,3,Thursday,0,0,19:00,19,45,1,NC0233,0,1,0,0
BK00872,2024-12-13,2024,12,December,Winter,4,Friday,0,0,11:00,11,45,0,RC0038,1,0,0,1
BK00873,2024-12-13,2024,12,December,Winter,4,Friday,0,0,14:00,14,45,1,NC0128,0,1,0,0
BK00874,2024-12-13,2024,12,December,Winter,4,Friday,0,0,16:00,16,60,5,NC0376,0,1,0,0
BK00875,2024-12-13,2024,12,December,Winter,4,Friday,0,0,17:00,17,60,2,RC0078,1,0,0,1
BK00876,2024-12-13,2024,12,December,Winter,4,Friday,0,0,17:00,17,45,1,NC0384,0,1,0,0
BK00877,2024-12-13,2024,12,December,Winter,4,Friday,0,0,18:00,18,60,4,NC0381,0,0,0,1
BK00878,2024-12-13,2024,12,December,Winter,4,Friday,0,0,19:00,19,45,3,NC0356,0,0,0,1
BK00879,2024-12-14,2024,12,December,Winter,5,Saturday,1,0,09:00,9,60,3,NC0399,0,1,0,0
BK00880,2024-12-14,2024,12,December,Winter,5,Saturday,1,0,11:00,11,45,1,NC0114,0,0,0,1
BK00881,2024-12-14,2024,12,December,Winter,5,Saturday,1,0,11:00,11,60,5,NC0169,0,0,0,1
BK00882,2024-12-14,2024,12,December,Winter,5,Saturday,1,0,12:00,12,90,4,NC0078,0,0,0,1
BK00883,2024-12-14,2024,12,December,Winter,5,Saturday,1,0,16:00,16,60,14,NC0385,0,0,0,1
BK00884,2024-12-14,2024,12,December,Winter,5,Saturday,1,0,18:00,18,30,2,NC0064,0,0,0,1
BK00885,2024-12-15,2024,12,December,Winter,6,Sunday,1,0,10:00,10,90,14,NC0352,0,0,0,1
BK00886,2024-12-15,2024,12,December,Winter,6,Sunday,1,0,11:00,11,45,6,NC0254,0,0,0,1
BK00887,2024-12-15,2024,12,December,Winter,6,Sunday,1,0,13:00,13,60,5,RC0043,1,1,0,0
BK00888,2024-12-15,2024,12,December,Winter,6,Sunday,1,0,17:00,17,60,5,NC0042,0,0,0,1
BK00889,2024-12-16,2024,12,December,Winter,0,Monday,0,0,09:00,9,60,2,NC0335,0,0,0,1
BK00890,2024-12-16,2024,12,December,Winter,0,Monday,0,0,15:00,15,45,1,RC0009,1,0,0,1
BK00891,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,09:00,9,90,6,NC0170,0,0,0,1
BK00892,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,10:00,10,90,4,NC0350,0,0,0,1
BK00893,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,11:00,11,60,3,RC0034,1,0,0,1
BK00894,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,15:00,15,45,5,NC0372,0,0,0,1
BK00895,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,17:00,17,45,3,RC0019,1,0,0,1
BK00896,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,18:00,18,60,5,NC0073,0,1,0,0
BK00897,2024-12-17,2024,12,December,Winter,1,Tuesday,0,0,19:00,19,60,2,NC0038,0,0,0,1
BK00898,2024-12-18,2024,12,December,Winter,2,Wednesday,0,0,09:00,9,60,5,NC0170,0,0,0,1
BK00899,2024-12-18,2024,12,December,Winter,2,Wednesday,0,0,11:00,11,60,3,RC0029,1,0,0,1
BK00900,2024-12-18,2024,12,December,Winter,2,Wednesday,0,0,16:00,16,45,1,NC0066,0,0,0,1
BK00901,2024-12-19,2024,12,December,Winter,3,Thursday,0,0,09:00,9,60,10,NC0088,0,0,0,1
BK00902,2024-12-19,2024,12,December,Winter,3,Thursday,0,0,11:00,11,60,1,NC0332,0,1,0,0
BK00903,2024-12-19,2024,12,December,Winter,3,Thursday,0,0,13:00,13,30,1,NC0176,0,1,0,0
BK00904,2024-12-20,2024,12,December,Winter,4,Friday,0,0,15:00,15,30,3,NC0229,0,0,0,1
BK00905,2024-12-21,2024,12,December,Winter,5,Saturday,1,0,11:00,11,60,6,NC0058,0,0,0,1
BK00906,2024-12-21,2024,12,December,Winter,5,Saturday,1,0,12:00,12,60,3,NC0001,0,0,0,1
BK00907,2024-12-21,2024,12,December,Winter,5,Saturday,1,0,12:00,12,90,3,RC0037,1,0,0,1
BK00908,2024-12-21,2024,12,December,Winter,5,Saturday,1,0,16:00,16,60,5,NC0176,0,0,0,1
BK00909,2024-12-21,2024,12,December,Winter,5,Saturday,1,0,18:00,18,45,4,RC0041,1,0,0,1
BK00910,2024-12-22,2024,12,December,Winter,6,Sunday,1,0,09:00,9,60,7,RC0051,1,0,0,1
BK00911,2024-12-22,2024,12,December,Winter,6,Sunday,1,0,10:00,10,45,6,NC0400,0,0,0,1
BK00912,2024-12-22,2024,12,December,Winter,6,Sunday,1,0,12:00,12,60,3,RC0046,1,0,0,1
BK00913,2024-12-22,2024,12,December,Winter,6,Sunday,1,0,13:00,13,45,14,NC0029,0,0,0,1
BK00914,2024-12-22,2024,12,December,Winter,6,Sunday,1,0,15:00,15,45,6,NC0107,0,0,1,0
BK00915,2024-12-23,2024,12,December,Winter,0,Monday,0,0,12:00,12,60,7,NC0353,0,0,0,1
BK00916,2024-12-24,2024,12,December,Winter,1,Tuesday,0,0,18:00,18,30,3,NC0359,0,0,0,1
BK00917,2024-12-25,2024,12,December,Winter,2,Wednesday,0,1,10:00,10,60,2,NC0133,0,1,0,0
BK00918,2024-12-25,2024,12,December,Winter,2,Wednesday,0,1,10:00,10,90,5,RC0051,1,1,0,0
BK00919,2024-12-25,2024,12,December,Winter,2,Wednesday,0,1,11:00,11,45,6,RC0005,1,0,0,1
BK00920,2024-12-25,2024,12,December,Winter,2,Wednesday,0,1,14:00,14,45,3,NC0045,0,0,0,1
BK00921,2024-12-25,2024,12,December,Winter,2,Wednesday,0,1,14:00,14,90,3,NC0142,0,0,0,1
BK00922,2024-12-25,2024,12,December,Winter,2,Wednesday,0,1,16:00,16,60,6,NC0222,0,0,0,1
BK00923,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,09:00,9,60,6,NC0182,0,0,0,1
BK00924,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,10:00,10,45,1,NC0400,0,1,0,0
BK00925,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,10:00,10,45,1,NC0337,0,0,0,1
BK00926,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,11:00,11,45,5,NC0064,0,0,0,1
BK00927,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,12:00,12,30,5,NC0303,0,0,0,1
BK00928,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,14:00,14,60,7,NC0062,0,0,0,1
BK00929,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,14:00,14,45,2,RC0012,1,1,0,0
BK00930,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,17:00,17,60,1,NC0034,0,0,0,1
BK00931,2024-12-26,2024,12,December,Winter,3,Thursday,0,1,18:00,18,30,4,NC0200,0,0,0,1
BK00932,2024-12-27,2024,12,December,Winter,4,Friday,0,0,09:00,9,30,3,NC0091,0,0,0,1
BK00933,2024-12-27,2024,12,December,Winter,4,Friday,0,0,11:00,11,45,4,NC0379,0,0,0,1
BK00934,2024-12-27,2024,12,December,Winter,4,Friday,0,0,12:00,12,90,5,NC0078,0,0,0,1
BK00935,2024-12-27,2024,12,December,Winter,4,Friday,0,0,15:00,15,90,0,RC0004,1,0,1,0
BK00936,2024-12-27,2024,12,December,Winter,4,Friday,0,0,18:00,18,30,2,RC0054,1,0,0,1
BK00937,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,11:00,11,60,2,RC0035,1,0,0,1
BK00938,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,12:00,12,90,5,NC0198,0,0,1,0
BK00939,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,13:00,13,45,2,NC0122,0,0,0,1
BK00940,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,14:00,14,90,4,NC0296,0,0,0,1
BK00941,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,14:00,14,90,6,NC0336,0,0,0,1
BK00942,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,15:00,15,45,6,NC0250,0,1,0,0
BK00943,2024-12-28,2024,12,December,Winter,5,Saturday,1,0,18:00,18,90,5,NC0219,0,1,0,0
BK00944,2024-12-29,2024,12,December,Winter,6,Sunday,1,0,11:00,11,90,3,NC0259,0,0,0,1
BK00945,2024-12-29,2024,12,December,Winter,6,Sunday,1,0,12:00,12,90,0,NC0398,0,0,0,1
BK00946,2024-12-29,2024,12,December,Winter,6,Sunday,1,0,13:00,13,45,1,NC0269,0,0,0,1
BK00947,2024-12-29,2024,12,December,Winter,6,Sunday,1,0,17:00,17,90,2,NC0367,0,0,0,1
BK00948,2024-12-29,2024,12,December,Winter,6,Sunday,1,0,18:00,18,90,3,NC0206,0,0,0,1
BK00949,2024-12-30,2024,12,December,Winter,0,Monday,0,0,09:00,9,60,0,NC0001,0,0,0,1
BK00950,2024-12-30,2024,12,December,Winter,0,Monday,0,0,12:00,12,90,1,NC0072,0,0,0,1
BK00951,2024-12-30,2024,12,December,Winter,0,Monday,0,0,14:00,14,60,3,NC0331,0,0,0,1
BK00952,2024-12-30,2024,12,December,Winter,0,Monday,0,0,15:00,15,30,6,NC0072,0,0,0,1
BK00953,2024-12-30,2024,12,December,Winter,0,Monday,0,0,16:00,16,30,0,RC0036,1,0,1,0
BK00954,2024-12-30,2024,12,December,Winter,0,Monday,0,0,18:00,18,45,4,NC0153,0,0,0,1
BK00955,2024-12-31,2024,12,December,Winter,1,Tuesday,0,0,13:00,13,45,1,NC0131,0,0,0,1
BK00956,2024-12-31,2024,12,December,Winter,1,Tuesday,0,0,17:00,17,30,4,RC0078,1,0,0,1
BK00957,2025-01-01,2025,1,January,Winter,2,Wednesday,0,1,09:00,9,90,4,NC0371,0,0,0,1
BK00958,2025-01-01,2025,1,January,Winter,2,Wednesday,0,1,14:00,14,60,3,NC0363,0,0,0,1
BK00959,2025-01-01,2025,1,January,Winter,2,Wednesday,0,1,18:00,18,60,2,NC0185,0,0,0,1
BK00960,2025-01-03,2025,1,January,Winter,4,Friday,0,0,10:00,10,120,3,NC0167,0,0,0,1
BK00961,2025-01-03,2025,1,January,Winter,4,Friday,0,0,11:00,11,60,4,NC0281,0,0,0,1
BK00962,2025-01-03,2025,1,January,Winter,4,Friday,0,0,16:00,16,30,7,NC0052,0,0,0,1
BK00963,2025-01-03,2025,1,January,Winter,4,Friday,0,0,19:00,19,60,1,NC0249,0,0,0,1
BK00964,2025-01-04,2025,1,January,Winter,5,Saturday,1,0,10:00,10,60,6,NC0152,0,0,0,1
BK00965,2025-01-04,2025,1,January,Winter,5,Saturday,1,0,11:00,11,90,6,RC0077,1,1,0,0
BK00966,2025-01-04,2025,1,January,Winter,5,Saturday,1,0,12:00,12,120,2,RC0018,1,0,0,1
BK00967,2025-01-04,2025,1,January,Winter,5,Saturday,1,0,14:00,14,60,5,NC0126,0,0,0,1
BK00968,2025-01-06,2025,1,January,Winter,0,Monday,0,0,16:00,16,60,2,NC0360,0,1,0,0
BK00969,2025-01-07,2025,1,January,Winter,1,Tuesday,0,0,19:00,19,30,2,NC0255,0,0,1,0
